Source Term,Mapped Term Label,Mapped Term IRI,Mapped Ontology IRI,Mapping Score
breast fibroadenoma,Fibroadenoma,http://www.ebi.ac.uk/efo/EFO_1000254,http://www.ebi.ac.uk/efo/efo.owl#,0.8539747552370669
breast fibroadenoma,breast adenoma,http://purl.obolibrary.org/obo/MONDO_0002058,http://www.ebi.ac.uk/efo/efo.owl#,0.7233100501574281
breast fibroadenoma,breast fibrosis,http://www.ebi.ac.uk/efo/EFO_1000145,http://www.ebi.ac.uk/efo/efo.owl#,0.6268192361741598
raynaud s phenomenon disease,Raynaud disease,http://www.ebi.ac.uk/efo/EFO_1001145,http://www.ebi.ac.uk/efo/efo.owl#,0.7503369862757624
food intolerance,lactose intolerance,http://www.ebi.ac.uk/efo/EFO_1000062,http://www.ebi.ac.uk/efo/efo.owl#,0.6626088251651624
food intolerance,Glucose intolerance,http://purl.obolibrary.org/obo/HP_0001952,http://www.ebi.ac.uk/efo/efo.owl#,0.622208925018152
food intolerance,orthostatic intolerance,http://www.ebi.ac.uk/efo/EFO_1000645,http://www.ebi.ac.uk/efo/efo.owl#,0.607166610458781
urticaria,urticaria,http://www.ebi.ac.uk/efo/EFO_0005531,http://www.ebi.ac.uk/efo/efo.owl#,0.9947614782778371
urticaria,cold urticaria,http://www.ebi.ac.uk/efo/EFO_1001881,http://www.ebi.ac.uk/efo/efo.owl#,0.7906232501133061
urticaria,physical urticaria,http://www.ebi.ac.uk/efo/EFO_1000754,http://www.ebi.ac.uk/efo/efo.owl#,0.7448597657751458
infectious mononucleosis glandular fever epstein barr virus,infectious mononucleosis,http://www.ebi.ac.uk/efo/EFO_0007326,http://www.ebi.ac.uk/efo/efo.owl#,0.634898745979746
infectious mononucleosis glandular fever epstein barr virus,Epstein-Barr virus infection,http://www.ebi.ac.uk/efo/EFO_0000769,http://www.ebi.ac.uk/efo/efo.owl#,0.5654730273496683
measles morbillivirus,Morbillivirus infectious disease,http://www.ebi.ac.uk/efo/EFO_0007377,http://www.ebi.ac.uk/efo/efo.owl#,0.6434136004873778
measles morbillivirus,measles,http://www.ebi.ac.uk/efo/EFO_1002025,http://www.ebi.ac.uk/efo/efo.owl#,0.5530075093680581
measles morbillivirus,Measles virus seropositivity,http://www.ebi.ac.uk/efo/EFO_0009342,http://www.ebi.ac.uk/efo/efo.owl#,0.5471802663469877
mumps epidemic parotitis,parotitis,http://www.ebi.ac.uk/efo/EFO_0007423,http://www.ebi.ac.uk/efo/efo.owl#,0.5538116857121514
rubella german measles,rubella,http://www.ebi.ac.uk/efo/EFO_1002026,http://www.ebi.ac.uk/efo/efo.owl#,0.6572333015628783
rubella german measles,Capsella rubella,http://purl.obolibrary.org/obo/NCBITaxon_81985,http://www.ebi.ac.uk/efo/efo.owl#,0.5292249315750253
rubella german measles,measles,http://www.ebi.ac.uk/efo/EFO_1002025,http://www.ebi.ac.uk/efo/efo.owl#,0.523480364476336
chickenpox,chickenpox,http://www.ebi.ac.uk/efo/EFO_0007204,http://www.ebi.ac.uk/efo/efo.owl#,0.9969439001852846
chickenpox,susceptibility to chickenpox measurement,http://www.ebi.ac.uk/efo/EFO_0008400,http://www.ebi.ac.uk/efo/efo.owl#,0.7158650304932264
whooping cough pertussis,whooping cough,http://www.ebi.ac.uk/efo/EFO_0000650,http://www.ebi.ac.uk/efo/efo.owl#,0.8072968165824935
whooping cough pertussis,Cough,http://purl.obolibrary.org/obo/HP_0012735,http://www.ebi.ac.uk/efo/efo.owl#,0.5128222249328597
shingles,susceptibility to shingles measurement,http://www.ebi.ac.uk/efo/EFO_0008401,http://www.ebi.ac.uk/efo/efo.owl#,0.5976993481177383
herpes simplex,Herpes simplex infection,http://www.ebi.ac.uk/efo/EFO_1002022,http://www.ebi.ac.uk/efo/efo.owl#,0.8443373535472969
herpes simplex,Herpes simplex virus keratitis,http://www.ebi.ac.uk/efo/EFO_0007308,http://www.ebi.ac.uk/efo/efo.owl#,0.7394410262259906
herpes simplex,Herpes simplex virus 2 seropositivity,http://www.ebi.ac.uk/efo/EFO_0009339,http://www.ebi.ac.uk/efo/efo.owl#,0.6725696284129605
hepatitis a,Hepatitis,http://purl.obolibrary.org/obo/HP_0012115,http://www.ebi.ac.uk/efo/efo.owl#,0.8879910844093339
hepatitis a,chronic hepatitis,http://www.ebi.ac.uk/efo/EFO_0008496,http://www.ebi.ac.uk/efo/efo.owl#,0.6779085024452067
hepatitis a,hepatitis A virus infection,http://www.ebi.ac.uk/efo/EFO_0007305,http://www.ebi.ac.uk/efo/efo.owl#,0.6657493786186487
hepatitis b,Hepatitis,http://purl.obolibrary.org/obo/HP_0012115,http://www.ebi.ac.uk/efo/efo.owl#,0.8633622114824189
hepatitis b,hepatitis B virus infection,http://www.ebi.ac.uk/efo/EFO_0004197,http://www.ebi.ac.uk/efo/efo.owl#,0.6659075138525876
hepatitis b,chronic hepatitis,http://www.ebi.ac.uk/efo/EFO_0008496,http://www.ebi.ac.uk/efo/efo.owl#,0.659106374072596
hepatitis c,Hepatitis,http://purl.obolibrary.org/obo/HP_0012115,http://www.ebi.ac.uk/efo/efo.owl#,0.8512846475651359
hepatitis c,Hepatitis C virus,http://purl.obolibrary.org/obo/NCBITaxon_11103,http://www.ebi.ac.uk/efo/efo.owl#,0.8045834369759418
hepatitis c,hepatitis C virus infection,http://www.ebi.ac.uk/efo/EFO_0003047,http://www.ebi.ac.uk/efo/efo.owl#,0.6773736787740507
mitral regurgitation incompetence,Mitral regurgitation,http://purl.obolibrary.org/obo/HP_0001653,http://www.ebi.ac.uk/efo/efo.owl#,0.750859443380869
mitral regurgitation incompetence,cervical incompetence,http://www.ebi.ac.uk/efo/EFO_0007202,http://www.ebi.ac.uk/efo/efo.owl#,0.5324637319924649
aortic regurgitation incompetence,Mitral regurgitation,http://purl.obolibrary.org/obo/HP_0001653,http://www.ebi.ac.uk/efo/efo.owl#,0.5385298243311192
aortic regurgitation incompetence,cervical incompetence,http://www.ebi.ac.uk/efo/EFO_0007202,http://www.ebi.ac.uk/efo/efo.owl#,0.513595170878199
hypertrophic cardiomyopathy,hypertrophic cardiomyopathy,http://www.ebi.ac.uk/efo/EFO_0000538,http://www.ebi.ac.uk/efo/efo.owl#,0.9954641100841963
hypertrophic cardiomyopathy,hypertrophic cardiomyopathy 4,http://purl.obolibrary.org/obo/MONDO_0007268,http://www.ebi.ac.uk/efo/efo.owl#,0.9628300235022121
hypertrophic cardiomyopathy,hypertrophic cardiomyopathy 6,http://purl.obolibrary.org/obo/MONDO_0010946,http://www.ebi.ac.uk/efo/efo.owl#,0.9581289594032744
pericarditis,pericarditis,http://www.ebi.ac.uk/efo/EFO_0007427,http://www.ebi.ac.uk/efo/efo.owl#,0.99429015104902
pericarditis,constrictive pericarditis,http://www.ebi.ac.uk/efo/EFO_1000878,http://www.ebi.ac.uk/efo/efo.owl#,0.7223334166099997
pericarditis,pericardium,http://purl.obolibrary.org/obo/UBERON_0002407,http://www.ebi.ac.uk/efo/efo.owl#,0.7163741652304114
respiratory infection,viral respiratory tract infection,http://purl.obolibrary.org/obo/MONDO_0024352,http://www.ebi.ac.uk/efo/efo.owl#,0.821483811003946
respiratory infection,Recurrent respiratory infections,http://purl.obolibrary.org/obo/HP_0002205,http://www.ebi.ac.uk/efo/efo.owl#,0.7565135720344532
respiratory infection,respiratory tract infectious disease,http://purl.obolibrary.org/obo/MONDO_0024355,http://www.ebi.ac.uk/efo/efo.owl#,0.7534573262920946
tinnitus tiniitis,Tinnitus,http://purl.obolibrary.org/obo/HP_0000360,http://www.ebi.ac.uk/efo/efo.owl#,0.7718619977020739
tonsiltis,tonsil,http://purl.obolibrary.org/obo/UBERON_0002372,http://www.ebi.ac.uk/efo/efo.owl#,0.6658783538937355
tonsiltis,tonsil cancer,http://www.ebi.ac.uk/efo/EFO_1001214,http://www.ebi.ac.uk/efo/efo.owl#,0.5205163907667629
constipation,Constipation,http://purl.obolibrary.org/obo/HP_0002019,http://www.ebi.ac.uk/efo/efo.owl#,0.9970893999865165
constipation,constipation disorder,http://purl.obolibrary.org/obo/MONDO_0002203,http://www.ebi.ac.uk/efo/efo.owl#,0.8130914181266615
constipation,Chronic constipation,http://purl.obolibrary.org/obo/HP_0012450,http://www.ebi.ac.uk/efo/efo.owl#,0.8034169423238725
rectal prolapse,Rectal prolapse,http://purl.obolibrary.org/obo/HP_0002035,http://www.ebi.ac.uk/efo/efo.owl#,0.9919400542642682
rectal prolapse,uterine prolapse,http://www.ebi.ac.uk/efo/EFO_1001864,http://www.ebi.ac.uk/efo/efo.owl#,0.6360898616947676
rectal prolapse,vitreous prolapse,http://www.ebi.ac.uk/efo/EFO_0008625,http://www.ebi.ac.uk/efo/efo.owl#,0.5761941757529049
femoral hernia,femoral hernia,http://www.ebi.ac.uk/efo/EFO_1001791,http://www.ebi.ac.uk/efo/efo.owl#,0.9886278659903995
femoral hernia,Hernia,http://purl.obolibrary.org/obo/HP_0100790,http://www.ebi.ac.uk/efo/efo.owl#,0.6320552824999457
femoral hernia,femoral cancer,http://www.ebi.ac.uk/efo/EFO_0007270,http://www.ebi.ac.uk/efo/efo.owl#,0.5888558650517274
incisional hernia,Incisional hernia,http://purl.obolibrary.org/obo/HP_0004872,http://www.ebi.ac.uk/efo/efo.owl#,0.9896249772540431
incisional hernia,Hernia,http://purl.obolibrary.org/obo/HP_0100790,http://www.ebi.ac.uk/efo/efo.owl#,0.5388299277859571
nephritis,nephritis,http://www.ebi.ac.uk/efo/EFO_1002050,http://www.ebi.ac.uk/efo/efo.owl#,0.9932364547196514
nephritis,perinephritis,http://www.ebi.ac.uk/efo/EFO_1001099,http://www.ebi.ac.uk/efo/efo.owl#,0.8066259587951503
nephritis,hereditary nephritis,http://www.ebi.ac.uk/efo/EFO_0004128,http://www.ebi.ac.uk/efo/efo.owl#,0.7134353611909786
thyroid goitre,thyroid disease,http://www.ebi.ac.uk/efo/EFO_1000627,http://www.ebi.ac.uk/efo/efo.owl#,0.5403166986142156
thyroid goitre,goiter,http://www.ebi.ac.uk/efo/EFO_0004283,http://www.ebi.ac.uk/efo/efo.owl#,0.5199207734977792
thyroid goitre,thyroid gland,http://purl.obolibrary.org/obo/UBERON_0002046,http://www.ebi.ac.uk/efo/efo.owl#,0.5141859642207924
blepharitis eyelid infection,blepharitis,http://www.ebi.ac.uk/efo/EFO_0009536,http://www.ebi.ac.uk/efo/efo.owl#,0.6701758139660015
blepharitis eyelid infection,eyelid,http://purl.obolibrary.org/obo/UBERON_0001711,http://www.ebi.ac.uk/efo/efo.owl#,0.5541323502290457
blepharitis eyelid infection,eye infection,http://www.ebi.ac.uk/efo/EFO_1001888,http://www.ebi.ac.uk/efo/efo.owl#,0.5255473718131567
obsessive compulsive disorder,obsessive-compulsive disorder,http://www.ebi.ac.uk/efo/EFO_0004242,http://www.ebi.ac.uk/efo/efo.owl#,0.8618406282704052
obsessive compulsive disorder,Obsessive-compulsive trait,http://purl.obolibrary.org/obo/HP_0008770,http://www.ebi.ac.uk/efo/efo.owl#,0.7343830938310252
obsessive compulsive disorder,obsessive-compulsive symptom measurement,http://www.ebi.ac.uk/efo/EFO_0007802,http://www.ebi.ac.uk/efo/efo.owl#,0.677843527128523
insomnia,insomnia,http://www.ebi.ac.uk/efo/EFO_0004698,http://www.ebi.ac.uk/efo/efo.owl#,0.9825173256272083
insomnia,insomnia measurement,http://www.ebi.ac.uk/efo/EFO_0007876,http://www.ebi.ac.uk/efo/efo.owl#,0.8337121221975122
insomnia,Fatal familial insomnia,http://www.orpha.net/ORDO/Orphanet_466,http://www.ebi.ac.uk/efo/efo.owl#,0.6740275319674771
osteopenia,Osteopenia,http://purl.obolibrary.org/obo/HP_0000938,http://www.ebi.ac.uk/efo/efo.owl#,0.998348844085033
osteopenia,Osteopetrosis,http://www.orpha.net/ORDO/Orphanet_2781,http://www.ebi.ac.uk/efo/efo.owl#,0.5688453784900347
osteopenia,osteoma,http://www.ebi.ac.uk/efo/EFO_0002423,http://www.ebi.ac.uk/efo/efo.owl#,0.5077057935669793
tendonitis tendinitis tenosynovitis,tendinitis,http://purl.obolibrary.org/obo/MONDO_0004857,http://www.ebi.ac.uk/efo/efo.owl#,0.7848461383496502
tendonitis tendinitis tenosynovitis,tenosynovitis,http://www.ebi.ac.uk/efo/EFO_1001435,http://www.ebi.ac.uk/efo/efo.owl#,0.7802979011518707
tendonitis tendinitis tenosynovitis,stenosing tenosynovitis,http://www.ebi.ac.uk/efo/EFO_0010822,http://www.ebi.ac.uk/efo/efo.owl#,0.6947933983353336
bursitis,bursitis,http://purl.obolibrary.org/obo/MONDO_0002471,http://www.ebi.ac.uk/efo/efo.owl#,0.9955321346646591
bursitis,olecranon bursitis,http://purl.obolibrary.org/obo/MONDO_0001557,http://www.ebi.ac.uk/efo/efo.owl#,0.7134605942466256
bursitis,tibial collateral ligament bursitis,http://purl.obolibrary.org/obo/MONDO_0001747,http://www.ebi.ac.uk/efo/efo.owl#,0.5562975340289316
tennis elbow lateral epicondylitis,lateral epicondylitis,http://www.ebi.ac.uk/efo/EFO_1001896,http://www.ebi.ac.uk/efo/efo.owl#,0.7372610950498611
tennis elbow lateral epicondylitis,epicondylitis,http://www.ebi.ac.uk/efo/EFO_1001887,http://www.ebi.ac.uk/efo/efo.owl#,0.6363106568486326
cellulitis,cellulitis,http://www.ebi.ac.uk/efo/EFO_0003035,http://www.ebi.ac.uk/efo/efo.owl#,0.9847041337457951
cellulitis,orbital cellulitis,http://www.ebi.ac.uk/efo/EFO_1001076,http://www.ebi.ac.uk/efo/efo.owl#,0.7040335717288736
cellulitis,anaerobic cellulitis,http://purl.obolibrary.org/obo/MONDO_0024414,http://www.ebi.ac.uk/efo/efo.owl#,0.6231436489298067
fracture skull head,Skull Fractures,http://www.ebi.ac.uk/efo/EFO_1001425,http://www.ebi.ac.uk/efo/efo.owl#,0.81684089372071
fracture skull head,skull cancer,http://purl.obolibrary.org/obo/MONDO_0002132,http://www.ebi.ac.uk/efo/efo.owl#,0.5518900735305104
fracture skull head,skull disorder,http://purl.obolibrary.org/obo/MONDO_0024654,http://www.ebi.ac.uk/efo/efo.owl#,0.5407304303204663
fracture radius,radius fracture,http://www.ebi.ac.uk/efo/EFO_0003957,http://www.ebi.ac.uk/efo/efo.owl#,0.9855729450267031
fracture radius,radius bone,http://purl.obolibrary.org/obo/UBERON_0001423,http://www.ebi.ac.uk/efo/efo.owl#,0.6507554534172075
fracture ulna,ulna fracture,http://www.ebi.ac.uk/efo/EFO_0003950,http://www.ebi.ac.uk/efo/efo.owl#,0.9877615490849664
fracture ulna,bone fracture,http://www.ebi.ac.uk/efo/EFO_0003931,http://www.ebi.ac.uk/efo/efo.owl#,0.5161695887825853
fracture tibia,tibia fracture,http://www.ebi.ac.uk/efo/EFO_0003944,http://www.ebi.ac.uk/efo/efo.owl#,0.9802132521952233
fracture tibia,tibia,http://purl.obolibrary.org/obo/UBERON_0000979,http://www.ebi.ac.uk/efo/efo.owl#,0.7607681867426346
fracture tibia,tibial nerve,http://purl.obolibrary.org/obo/UBERON_0001323,http://www.ebi.ac.uk/efo/efo.owl#,0.5186562118197026
septicaemia sepsis,Sepsis,http://purl.obolibrary.org/obo/HP_0100806,http://www.ebi.ac.uk/efo/efo.owl#,0.7363530956137279
septicaemia sepsis,Neonatal sepsis,http://purl.obolibrary.org/obo/HP_0040187,http://www.ebi.ac.uk/efo/efo.owl#,0.5178297392616231
meningioma benign meningeal tumour,Meningioma,http://www.orpha.net/ORDO/Orphanet_2495,http://www.ebi.ac.uk/efo/efo.owl#,0.6975854676691408
meningioma benign meningeal tumour,Meningothelial Meningioma,http://www.ebi.ac.uk/efo/EFO_1000372,http://www.ebi.ac.uk/efo/efo.owl#,0.594214887911271
meningioma benign meningeal tumour,familial meningioma,http://purl.obolibrary.org/obo/MONDO_0011789,http://www.ebi.ac.uk/efo/efo.owl#,0.5364335355568834
rosacea,rosacea,http://www.ebi.ac.uk/efo/EFO_1000760,http://www.ebi.ac.uk/efo/efo.owl#,0.9963775091784806
rosacea,rosacea severity measurement,http://www.ebi.ac.uk/efo/EFO_0009180,http://www.ebi.ac.uk/efo/efo.owl#,0.6788485286907188
vitiligo,Vitiligo,http://www.ebi.ac.uk/efo/EFO_0004208,http://www.ebi.ac.uk/efo/efo.owl#,0.9911308611823139
vitiligo,Deafness - vitiligo - achalasia,http://www.orpha.net/ORDO/Orphanet_3239,http://www.ebi.ac.uk/efo/efo.owl#,0.5755209625965381
cervical erosion,cervix erosion,http://www.ebi.ac.uk/efo/EFO_1000862,http://www.ebi.ac.uk/efo/efo.owl#,0.7115159416072168
cervical erosion,cervical cancer,http://purl.obolibrary.org/obo/MONDO_0002974,http://www.ebi.ac.uk/efo/efo.owl#,0.5956377198036107
cervical erosion,cervical cancer cell line,http://purl.obolibrary.org/obo/BTO_0001967,http://www.ebi.ac.uk/efo/efo.owl#,0.5425853404307551
dysmenorrhoea dysmenorrhea,Dysmenorrhea,http://purl.obolibrary.org/obo/HP_0100607,http://www.ebi.ac.uk/efo/efo.owl#,0.9080110030437839
dysmenorrhoea dysmenorrhea,dysmenorrheic pain measurement,http://www.ebi.ac.uk/efo/EFO_0007889,http://www.ebi.ac.uk/efo/efo.owl#,0.6224688129036057
dysmenorrhoea dysmenorrhea,amenorrhea,http://www.ebi.ac.uk/efo/EFO_0010269,http://www.ebi.ac.uk/efo/efo.owl#,0.5723932060915192
menopausal symptoms menopause,menopause,http://www.ebi.ac.uk/efo/EFO_0003922,http://www.ebi.ac.uk/efo/efo.owl#,0.8170397672776721
menopausal symptoms menopause,menopausal or post-menopausal disease,http://www.ebi.ac.uk/efo/EFO_0010685,http://www.ebi.ac.uk/efo/efo.owl#,0.7381318959907788
menopausal symptoms menopause,age at menopause,http://www.ebi.ac.uk/efo/EFO_0004704,http://www.ebi.ac.uk/efo/efo.owl#,0.6601209366337609
alopecia hair loss,Alopecia,http://www.orpha.net/ORDO/Orphanet_79364,http://www.ebi.ac.uk/efo/efo.owl#,0.6423244207037084
alopecia hair loss,genetic alopecia,http://purl.obolibrary.org/obo/MONDO_0021034,http://www.ebi.ac.uk/efo/efo.owl#,0.5081325765705852
scarlet fever scarlatina,scarlet fever,http://www.ebi.ac.uk/efo/EFO_0007477,http://www.ebi.ac.uk/efo/efo.owl#,0.8478473668817316
scarlet fever scarlatina,susceptibility to scarlet fever measurement,http://www.ebi.ac.uk/efo/EFO_0008409,http://www.ebi.ac.uk/efo/efo.owl#,0.5557694471141925
hearing difficulty problems yes,Difficulty standing,http://purl.obolibrary.org/obo/HP_0003698,http://www.ebi.ac.uk/efo/efo.owl#,0.5591300895759624
hearing difficulty problems yes,Difficulty walking,http://purl.obolibrary.org/obo/HP_0002355,http://www.ebi.ac.uk/efo/efo.owl#,0.5026445697392938
comparative height size at age 10,"comparative body size at age 10, self-reported",http://www.ebi.ac.uk/efo/EFO_0009819,http://www.ebi.ac.uk/efo/efo.owl#,0.5403583348797675
miserableness,feeling miserable measurement,http://www.ebi.ac.uk/efo/EFO_0009598,http://www.ebi.ac.uk/efo/efo.owl#,0.5090575763210348
sensitivity hurt feelings,feeling emotionally hurt measurement,http://www.ebi.ac.uk/efo/EFO_0009599,http://www.ebi.ac.uk/efo/efo.owl#,0.5077740866356237
nervous feelings,feeling nervous measurement,http://www.ebi.ac.uk/efo/EFO_0009597,http://www.ebi.ac.uk/efo/efo.owl#,0.7977344694811163
guilty feelings,guilt measurement,http://www.ebi.ac.uk/efo/EFO_0009595,http://www.ebi.ac.uk/efo/efo.owl#,0.5058202427546797
risk taking,risk factor,http://www.ebi.ac.uk/efo/EFO_0003919,http://www.ebi.ac.uk/efo/efo.owl#,0.547368452715798
risk taking,risk status,http://www.ebi.ac.uk/efo/EFO_0000686,http://www.ebi.ac.uk/efo/efo.owl#,0.5309763762525401
risk taking,risk-taking behaviour,http://www.ebi.ac.uk/efo/EFO_0008579,http://www.ebi.ac.uk/efo/efo.owl#,0.50237616974246
overall health rating,mental health,http://www.ebi.ac.uk/efo/EFO_0003935,http://www.ebi.ac.uk/efo/efo.owl#,0.5170343774369783
number of live births,number of stillbirths,http://www.ebi.ac.uk/efo/EFO_0009722,http://www.ebi.ac.uk/efo/efo.owl#,0.7280965917115753
knee pain 3 months,Knee pain,http://purl.obolibrary.org/obo/HP_0030839,http://www.ebi.ac.uk/efo/efo.owl#,0.7248900740902174
knee pain 3 months,knee,http://purl.obolibrary.org/obo/UBERON_0001465,http://www.ebi.ac.uk/efo/efo.owl#,0.5984477452953383
heel bone mineral density t score automated,heel bone mineral density,http://www.ebi.ac.uk/efo/EFO_0009270,http://www.ebi.ac.uk/efo/efo.owl#,0.7388315310704188
heel bone mineral density t score automated,spine bone mineral density,http://www.ebi.ac.uk/efo/EFO_0007701,http://www.ebi.ac.uk/efo/efo.owl#,0.58744925804055
heel bone mineral density t score automated,hip bone mineral density,http://www.ebi.ac.uk/efo/EFO_0007702,http://www.ebi.ac.uk/efo/efo.owl#,0.5646148339594432
pulse wave reflection index,pulse wave reflection index measurement,http://www.ebi.ac.uk/efo/EFO_0009804,http://www.ebi.ac.uk/efo/efo.owl#,0.9272651044724712
family relationship satisfaction,family relationship,http://www.ebi.ac.uk/efo/EFO_0004424,http://www.ebi.ac.uk/efo/efo.owl#,0.8117211920347871
family relationship satisfaction,friendship satisfaction measurement,http://www.ebi.ac.uk/efo/EFO_0009725,http://www.ebi.ac.uk/efo/efo.owl#,0.5171509046583971
cough most days,Cough,http://purl.obolibrary.org/obo/HP_0012735,http://www.ebi.ac.uk/efo/efo.owl#,0.6377086203186844
years of cough most days,Cough,http://purl.obolibrary.org/obo/HP_0012735,http://www.ebi.ac.uk/efo/efo.owl#,0.5364717772907431
liver biliary pancreas problem,pancreas,http://purl.obolibrary.org/obo/UBERON_0001264,http://www.ebi.ac.uk/efo/efo.owl#,0.5716330591523079
psychological psychiatric problem,psychological measurement,http://www.ebi.ac.uk/efo/EFO_0009095,http://www.ebi.ac.uk/efo/efo.owl#,0.7154502882221245
psychological psychiatric problem,psychiatric disorder,http://purl.obolibrary.org/obo/MONDO_0002025,http://www.ebi.ac.uk/efo/efo.owl#,0.6810632775891754
psychological psychiatric problem,psychosis,http://www.ebi.ac.uk/efo/EFO_0005407,http://www.ebi.ac.uk/efo/efo.owl#,0.6390869936659582
head injury,head injury,http://www.ebi.ac.uk/efo/EFO_0009505,http://www.ebi.ac.uk/efo/efo.owl#,0.9857783070694619
head injury,heart injury,http://www.ebi.ac.uk/efo/EFO_0009506,http://www.ebi.ac.uk/efo/efo.owl#,0.7220023432708784
head injury,head,http://purl.obolibrary.org/obo/UBERON_0000033,http://www.ebi.ac.uk/efo/efo.owl#,0.7052610832549017
gynaecological disorder,Genetic gynecological tumor,http://www.orpha.net/ORDO/Orphanet_183734,http://www.ebi.ac.uk/efo/efo.owl#,0.572623748847845
gynaecological disorder,Genetic disorder of sex development of gynecological interest,http://www.orpha.net/ORDO/Orphanet_325665,http://www.ebi.ac.uk/efo/efo.owl#,0.5288763273034511
gynaecological disorder,Syndrome with disorder of sex development of gynecological interest,http://www.orpha.net/ORDO/Orphanet_325638,http://www.ebi.ac.uk/efo/efo.owl#,0.522739813706255
peripheral nerve injury,peripheral nerve injury,http://www.ebi.ac.uk/efo/EFO_0009510,http://www.ebi.ac.uk/efo/efo.owl#,0.9762087475556097
peripheral nerve injury,peripheral nerve lesion,http://purl.obolibrary.org/obo/MONDO_0024334,http://www.ebi.ac.uk/efo/efo.owl#,0.7327369467190135
